MeanTemperatureC,MeanDewPointC,MeanHumidity,MeanSeaLevelPressurehPa,MeanVisibilityKm,MeanWindSpeedKmh,MaxGustSpeedKmh,Precipitationmm,CloudCover,Events
8,-5,44,1032,10,14,53,0.0,5,1
10,2,57,1033,10,21,58,0.0,5,0
14,7,64,1033,24,18,35,0.0,1,1
9,3,64,1031,9,8,55,0.0,1,0
6,-3,56,1022,10,19,58,0.0,3,0
4,-3,55,1019,10,13,60,0.0,3,0
2,-6,59,1016,10,32,69,0.0,2,1
2,-6,56,1026,10,10,24,0.0,1,0
3,-2,74,1026,10,5,27,0.0,1,1
6,1,71,1023,10,8,58,0.0,1,0
10,2,56,1014,10,27,64,0.0,3,1
4,-2,60,1017,10,6,71,0.0,1,1
7,1,64,1019,10,5,35,0.0,2,0
4,2,84,1020,10,5,40,0.0,5,0
7,3,77,1021,10,5,63,0.0,4,0
6,1,74,1022,10,5,34,0.0,1,0
8,1,66,1020,10,3,52,0.0,3,0
6,1,72,1023,10,5,71,0.0,2,0
8,4,79,1021,9,5,39,0.0,5,0
6,-1,58,1019,10,10,42,0.0,3,1
6,-3,58,1019,10,6,50,0.0,4,0
3,-6,55,1020,10,10,27,0.0,1,0
3,-7,54,1023,10,10,32,0.0,1,1
2,-11,40,1021,10,6,37,0.0,5,1
-2,-7,66,1018,9,5,27,0.0,6,1
3,1,88,1005,8,8,34,0.0,6,0
6,2,80,1008,10,13,34,0.0,4,0
3,-1,75,1014,10,5,45,0.0,4,0
7,4,87,1018,8,10,42,0.0,5,0
9,7,91,1023,9,8,39,0.0,7,0
9,6,77,1016,10,16,52,0.0,5,0
9,7,87,1007,9,26,52,0.0,6,0
7,4,83,1007,10,10,47,0.0,6,0
9,2,71,1015,10,11,26,0.0,5,0
7,4,90,1028,4,3,23,0.0,6,1
7,5,88,1027,7,6,42,0.0,5,1
10,7,80,1026,10,13,45,0.0,3,0
13,7,71,1025,10,14,47,0.0,4,0
10,7,79,1024,8,5,47,0.0,0,0
12,7,75,1017,9,8,47,0.0,4,1
8,3,65,1021,10,3,58,0.0,1,1
8,2,68,1022,10,5,29,0.0,6,0
11,4,62,1024,10,5,71,0.0,1,0
10,4,71,1025,9,5,60,0.0,4,1
11,3,64,1027,9,3,35,0.0,0,0
12,2,57,1025,9,5,69,0.0,0,0
13,3,56,1024,10,5,34,0.0,6,0
16,4,53,1019,10,5,32,0.0,5,1
13,4,55,1017,10,6,29,0.0,6,0
12,6,67,1020,9,5,39,0.0,3,0
9,3,63,1027,10,13,47,0.0,5,0
7,-2,55,1027,10,10,45,0.0,5,1
10,-2,46,1021,10,6,29,0.0,3,0
8,-3,55,1023,10,5,27,0.0,1,0
9,-5,40,1023,9,6,27,0.0,4,0
10,-3,42,1018,8,5,35,0.0,0,0
9,1,59,1013,10,6,55,0.0,4,0
13,6,65,1021,10,8,32,0.0,5,0
13,1,49,1025,10,8,29,0.0,4,0
10,1,54,1021,10,6,26,0.0,3,0
13,8,77,1016,10,6,24,0.0,5,0
10,9,93,1012,8,14,52,0.0,6,0
12,7,75,1011,10,14,47,0.0,5,0
11,7,73,1011,10,5,48,0.0,4,0
11,9,87,1008,10,19,58,0.0,6,0
14,8,72,1016,10,11,45,0.0,5,1
13,6,67,1023,10,5,52,0.0,3,0
14,5,55,1016,10,18,37,0.0,3,0
10,-1,50,1015,10,34,76,0.0,1,0
9,-3,46,1017,10,16,37,0.0,1,0
9,-3,47,1020,10,11,34,0.0,2,0
12,0,51,1016,10,6,40,0.0,5,0
12,-1,42,1010,8,8,52,0.0,0,1
12,6,65,1011,9,8,76,0.0,3,1
12,5,62,1009,10,13,63,0.0,1,1
9,0,52,1009,10,11,34,0.0,3,0
10,4,65,1011,10,21,50,0.0,4,0
9,6,79,1017,10,13,26,0.0,5,0
14,9,75,1010,10,13,48,0.0,4,1
11,8,86,1007,10,16,35,0.0,6,1
12,7,80,1011,10,8,53,0.0,5,0
13,6,66,1017,10,13,42,0.0,5,0
14,7,61,1023,10,6,35,0.0,5,1
14,8,70,1019,10,5,74,0.0,6,1
11,9,86,1007,9,11,32,0.0,6,0
9,5,74,1008,10,23,63,0.0,5,0
12,7,75,1013,10,6,29,0.0,4,0
11,7,76,1010,10,8,37,0.0,4,0
12,7,73,1013,10,8,37,0.0,5,1
12,8,73,1018,10,5,32,0.0,5,0
16,9,66,1016,10,6,34,0.0,5,0
17,9,64,1017,10,10,52,0.0,5,0
13,6,64,1019,10,6,29,0.0,4,1
17,9,58,1012,10,10,53,0.0,3,0
16,9,66,1014,10,14,32,0.0,4,0
14,5,54,1019,10,18,47,0.0,5,0
11,4,60,1020,10,5,32,0.0,5,0
14,6,57,1018,10,8,37,0.0,3,0
17,7,54,1020,10,10,63,0.0,2,1
20,9,49,1016,10,10,47,0.0,2,1
17,9,61,1012,10,11,45,0.0,4,0
10,4,67,1014,10,16,40,0.0,5,0
11,6,72,1013,10,14,39,0.0,6,0
14,9,79,1019,10,10,34,0.0,5,0
14,8,70,1021,10,3,60,0.0,2,0
17,8,61,1019,10,6,29,0.0,4,0
18,10,59,1019,10,5,34,0.0,2,1
18,9,58,1020,10,5,26,0.0,1,0
19,7,49,1020,10,5,58,0.0,1,0
18,7,49,1021,10,10,61,0.0,1,1
19,9,54,1018,9,6,61,0.0,2,1
18,11,66,1013,10,10,29,0.0,4,1
17,9,62,1017,10,6,53,0.0,1,1
19,8,52,1021,10,8,42,0.0,5,1
20,9,50,1021,10,10,47,0.0,2,1
17,4,41,1025,10,6,26,0.0,1,1
19,5,42,1029,10,10,32,0.0,4,0
20,6,40,1029,10,10,61,0.0,1,1
21,4,37,1020,17,8,34,0.0,4,0
19,3,34,1011,10,13,29,0.0,5,1
14,1,42,1018,10,19,48,0.0,1,0
14,1,43,1020,10,8,48,0.0,1,0
17,4,45,1020,10,10,52,0.0,6,0
18,6,43,1017,12,6,24,0.0,4,1
21,7,42,1015,10,5,53,0.0,1,1
22,8,40,1014,10,6,71,0.0,1,0
23,11,49,1015,10,8,40,0.0,3,1
21,12,67,1014,10,8,40,0.0,4,1
20,11,52,1013,10,11,55,0.0,3,1
23,10,45,1013,10,11,50,0.0,2,0
21,12,59,1015,10,10,37,0.0,5,0
20,11,63,1019,10,6,48,0.0,4,0
22,11,52,1020,10,6,50,0.0,4,0
24,11,44,1016,10,6,24,0.0,3,0
24,9,38,1016,10,10,35,0.0,2,1
24,10,44,1018,10,8,42,0.0,2,0
24,6,33,1018,9,8,45,0.0,6,1
26,8,32,1018,9,6,26,0.0,1,0
28,8,31,1019,10,11,24,0.0,3,1
26,8,33,1020,10,6,35,0.0,2,0
26,11,40,1023,10,6,42,0.0,5,0
23,11,50,1020,10,8,52,0.0,4,0
23,11,51,1015,10,6,27,0.0,3,0
24,9,39,1015,10,5,50,0.0,3,1
27,12,43,1020,10,10,42,0.0,2,0
27,7,28,1022,30,11,26,0.0,1,1
27,9,32,1021,10,8,34,0.0,5,0
27,4,25,1016,10,11,45,0.0,1,1
26,7,28,1012,10,10,40,0.0,1,1
28,13,39,1012,10,10,53,0.0,2,1
25,14,55,1016,10,10,40,0.0,3,1
23,9,39,1018,10,8,32,0.0,4,1
24,7,35,1016,10,8,47,0.0,1,1
24,3,27,1015,10,6,35,0.0,2,0
24,6,33,1013,10,10,37,0.0,3,0
24,6,31,1010,10,14,45,0.0,1,0
20,11,57,1013,10,23,55,0.0,4,0
20,7,44,1015,10,19,50,0.0,1,1
20,7,42,1015,10,11,39,0.0,2,1
22,6,38,1017,10,5,29,0.0,3,0
22,5,36,1018,10,11,27,0.0,1,1
23,5,32,1016,10,6,55,0.0,1,1
26,8,37,1017,10,8,26,0.0,1,0
26,9,34,1020,10,8,48,0.0,1,1
28,7,27,1019,10,6,35,0.0,1,1
27,6,26,1017,7,5,29,0.0,3,0
28,8,31,1017,10,8,29,0.0,4,1
29,6,27,1017,5,5,34,0.0,4,0
28,7,27,1016,10,8,53,0.0,3,1
26,9,35,1015,10,6,35,0.0,2,1
26,9,36,1011,10,11,53,0.0,1,0
23,9,42,1010,10,16,52,0.0,4,1
19,4,38,1016,10,13,37,0.0,1,0
22,3,31,1020,10,6,37,0.0,4,0
24,3,25,1021,10,8,40,0.0,1,1
23,2,25,1020,10,8,48,0.0,2,1
24,3,26,1016,10,10,39,0.0,2,1
23,0,23,1016,10,10,42,0.0,7,1
23,-1,21,1019,9,8,39,0.0,0,0
23,4,28,1019,10,8,37,0.0,1,0
24,6,29,1018,10,6,37,0.0,1,1
26,8,32,1017,10,8,39,0.0,1,1
27,9,34,1016,10,10,45,0.0,1,0
24,10,36,1016,10,10,45,0.0,3,0
26,6,26,1021,10,6,80,0.0,1,0
28,9,33,1023,10,11,45,0.0,1,1
28,9,31,1020,10,11,42,0.0,2,0
29,6,28,1018,10,10,37,0.0,1,0
28,3,23,1017,9,8,29,0.0,0,0
29,5,23,1019,10,8,45,0.0,1,1
30,7,25,1019,10,10,34,0.0,1,0
29,8,27,1021,10,10,39,0.0,1,0
28,9,29,1022,9,6,37,0.0,3,1
28,9,32,1022,10,10,35,0.0,1,1
28,5,25,1020,10,8,45,0.0,1,1
27,6,25,1019,10,5,27,0.0,1,0
28,8,31,1019,10,6,27,0.0,3,1
29,9,30,1019,10,5,60,0.0,1,1
28,8,29,1020,10,5,39,0.0,1,1
29,7,25,1022,10,5,35,0.0,1,1
28,3,22,1024,10,6,24,0.0,3,0
29,6,23,1020,10,6,29,0.0,2,0
28,7,26,1015,10,6,42,0.0,2,0
24,9,39,1013,10,11,60,0.0,2,1
23,8,41,1015,10,6,37,0.0,2,0
23,8,38,1020,10,6,35,0.0,1,1
24,7,32,1020,10,6,64,0.0,1,0
26,6,29,1017,10,8,45,0.0,1,0
27,12,45,1016,10,10,32,0.0,2,0
23,13,59,1019,10,11,61,0.0,3,1
23,13,58,1019,10,6,26,0.0,2,0
24,11,43,1016,10,6,37,0.0,2,1
24,11,42,1015,10,10,48,0.0,1,0
24,7,34,1015,10,11,50,0.0,1,0
21,3,30,1014,8,8,32,0.0,0,0
21,11,56,1011,10,14,53,0.0,4,1
20,10,53,1014,10,19,60,0.0,2,1
21,10,52,1019,10,10,42,0.0,1,0
22,11,52,1019,10,8,47,0.0,2,0
21,11,51,1017,10,8,47,0.0,2,1
21,11,53,1017,10,8,32,0.0,2,0
22,10,49,1018,10,10,39,0.0,3,0
24,12,54,1019,10,18,39,0.0,4,0
21,10,53,1020,10,8,27,0.0,2,0
22,9,44,1019,10,6,40,0.0,2,0
21,10,51,1017,10,16,45,0.0,3,0
21,9,47,1016,10,13,45,0.0,1,1
19,6,43,1018,10,23,39,0.0,2,1
19,2,38,1024,19,8,40,0.0,2,0
22,7,37,1024,9,8,45,0.0,2,0
23,7,37,1025,9,11,40,0.0,5,0
22,6,38,1024,10,6,24,0.0,1,0
22,3,31,1019,10,11,35,0.0,3,0
19,7,47,1023,10,8,35,0.0,2,0
18,5,41,1024,10,8,23,0.0,3,1
19,2,37,1024,8,5,39,0.0,2,1
19,-1,28,1022,8,5,40,0.0,0,0
18,3,35,1021,10,6,69,0.0,1,0
21,10,50,1023,10,6,29,0.0,1,1
21,8,43,1023,10,6,74,0.0,2,0
20,8,47,1018,10,8,48,0.0,2,0
20,8,47,1018,10,8,58,0.0,2,0
21,9,50,1021,10,6,37,0.0,2,1
20,9,50,1022,10,5,71,0.0,1,0
21,8,45,1022,10,6,32,0.0,1,0
23,11,47,1018,10,8,47,0.0,4,0
19,10,53,1015,10,6,61,0.0,3,0
19,11,57,1014,10,8,52,0.0,4,0
17,13,80,1009,9,8,47,0.0,5,0
18,13,82,1008,10,16,52,0.0,6,0
16,12,82,1013,10,11,39,0.0,5,0
17,11,74,1017,9,11,53,0.0,5,0
14,8,64,1019,10,2,53,0.0,2,0
13,6,64,1018,10,10,23,0.0,4,0
12,3,56,1020,10,13,34,0.0,5,1
13,3,53,1023,10,5,26,0.0,2,1
16,6,54,1024,10,6,55,0.0,1,0
17,8,63,1023,10,6,48,0.0,1,0
16,8,63,1021,28,3,52,0.0,5,1
17,9,64,1020,10,5,60,0.0,5,0
17,13,84,1019,9,8,52,0.0,5,0
17,13,85,1017,10,3,55,0.0,6,0
17,12,79,1015,9,5,29,0.0,5,1
16,11,77,1015,10,3,39,0.0,4,1
14,11,85,1014,10,5,80,0.0,5,1
13,10,85,1012,10,5,39,0.0,5,0
13,10,82,1010,8,5,35,0.0,5,1
13,11,84,1004,9,14,48,0.0,6,0
13,9,77,1006,10,19,50,0.0,3,0
12,9,80,1011,10,5,48,0.0,5,1
12,6,70,1011,10,6,42,0.0,3,1
7,-1,52,1014,10,13,24,0.0,1,1
7,-1,62,1015,10,6,37,0.0,5,0
8,1,68,1016,10,13,34,0.0,6,0
10,8,88,1011,10,8,58,0.0,6,0
11,8,85,1011,10,6,58,0.0,5,0
12,9,88,1013,9,11,48,0.0,5,1
13,7,73,1014,10,16,60,0.0,4,0
13,6,67,1010,10,24,50,0.0,4,1
10,7,85,990,10,27,64,0.0,6,0
11,4,65,1003,10,14,27,0.0,3,1
8,4,79,1017,10,5,32,0.0,3,1
8,4,84,1023,9,3,53,0.0,5,0
8,5,83,1027,10,3,37,0.0,5,1
9,7,82,1026,10,6,47,0.0,5,1
12,8,80,1025,9,3,48,0.0,2,1
11,7,82,1017,6,5,53,0.0,0,1
12,9,84,1016,9,5,37,0.0,4,0
12,9,81,1018,10,6,27,0.0,5,0
11,8,84,1017,10,5,53,0.0,4,0
10,7,80,1021,9,3,52,0.0,1,0
11,9,87,1024,8,6,42,0.0,5,0
13,9,83,1027,8,3,32,0.0,5,0
10,8,89,1026,6,5,27,0.0,5,1
10,8,89,1011,9,8,48,0.0,5,0
10,8,87,1008,9,6,26,0.0,5,0
10,1,60,1022,10,14,37,0.0,1,1
11,2,56,1024,10,10,39,0.0,1,0
11,5,71,1024,29,5,52,0.0,6,1
10,6,79,1019,7,5,26,0.0,1,1
8,7,88,1013,8,3,50,0.0,5,1
11,8,83,1005,10,11,50,0.0,5,0
9,7,90,1000,9,14,47,0.0,5,0
7,4,87,1009,9,5,39,0.0,4,0
9,2,65,1014,10,10,26,0.0,4,0
4,3,88,1013,9,8,40,0.0,5,0
8,1,62,1012,10,24,60,0.0,2,0
6,2,76,1018,10,10,40,0.0,4,1
7,7,89,1019,9,5,34,0.0,6,0
11,8,85,1013,9,13,52,0.0,6,0
6,1,68,1005,10,14,40,0.0,5,1
3,0,80,1012,10,3,26,0.0,3,0
2,1,85,1012,9,5,29,0.0,4,0
2,1,89,1011,10,3,26,0.0,4,0
6,3,79,1014,10,11,47,0.0,5,0
6,5,88,1015,10,8,35,0.0,5,0
8,5,84,1016,10,10,47,0.0,4,0
6,4,90,1020,8,3,37,0.0,6,1
6,5,91,1010,9,5,63,0.0,6,0
6,1,75,1016,10,8,42,0.0,5,0
3,1,87,1024,8,2,35,0.0,2,1
7,3,85,1027,7,3,50,0.0,0,1
7,4,88,1028,5,3,26,0.0,1,1
7,5,93,1027,3,3,48,0.0,2,1
8,5,87,1023,7,3,53,0.0,7,0
6,1,80,1022,9,3,40,0.0,3,0
5,2,84,1020,10,5,39,0.0,4,0
8,6,85,1017,10,8,47,0.0,5,0
7,5,85,1025,8,8,27,0.0,3,1
7,4,91,1026,8,3,37,0.0,4,0
6,4,95,1025,3,3,50,0.0,4,1
6,-1,64,1027,8,18,74,0.0,1,1
3,-3,61,1031,10,11,55,0.0,1,0
4,0,72,1029,10,8,26,0.0,1,0
4,1,83,1027,10,5,24,0.0,5,1
3,0,84,1022,10,5,39,0.0,3,0
3,2,89,1017,9,5,47,0.0,4,1
7,0,64,1013,10,19,66,0.0,2,0
3,-1,75,1018,10,10,52,0.0,3,0
10,4,67,1017,10,11,39,0.0,5,1
8,3,71,1021,10,8,29,0.0,3,1
4,-1,72,1023,10,2,29,0.0,2,0
9,8,92,1030,5,6,48,0.0,7,1
11,7,85,1031,10,5,66,0.0,5,1
10,5,79,1033,9,3,40,0.0,0,1
11,6,78,1035,9,3,23,0.0,0,1
11,5,76,1035,9,3,48,0.0,0,0
9,4,75,1031,11,5,47,0.0,1,0
9,4,77,1029,5,3,24,0.0,6,0
9,4,79,1028,9,6,52,0.0,4,0
6,3,89,1027,4,5,39,0.0,5,0
7,-3,61,1027,9,6,37,0.0,0,1
6,-6,53,1026,9,5,27,0.0,0,0
6,-3,58,1025,10,5,50,0.0,5,1
7,-1,62,1025,10,5,47,0.0,4,0
7,1,68,1023,7,5,71,0.0,2,1
7,2,74,1022,30,5,29,0.0,1,1
7,3,81,1024,5,5,39,0.0,5,1
4,-2,62,1025,10,5,35,0.0,1,0
4,-2,68,1018,10,5,27,0.0,5,0
4,-5,53,1009,10,11,53,0.0,3,0
2,-1,79,1001,9,10,29,0.0,5,0
7,4,88,996,9,10,47,0.0,6,0
3,1,80,1008,9,10,63,0.0,3,0
4,2,82,1012,8,10,60,0.0,6,1
3,3,89,1009,9,8,29,0.0,7,0
8,6,90,1004,8,6,50,0.0,7,0
4,1,77,1004,10,8,37,0.0,4,0
3,-4,61,1005,10,14,60,0.0,4,1
4,-5,54,1012,10,23,50,0.0,3,1
4,-3,57,1015,10,19,48,0.0,6,0
2,-8,51,1021,10,10,42,0.0,4,1
2,-9,49,1027,9,6,40,0.0,0,1
4,-4,60,1030,9,3,34,0.0,3,1
7,-1,63,1029,9,5,64,0.0,6,1
8,1,66,1024,9,5,35,0.0,6,0
12,5,66,1021,9,16,47,0.0,5,1
7,1,60,1026,10,5,24,0.0,2,1
8,3,70,1023,10,5,26,0.0,3,0
9,4,71,1022,8,5,26,0.0,6,1
11,4,66,1018,10,10,39,0.0,5,0
9,4,69,1017,10,13,63,0.0,3,1
9,7,84,1012,9,11,39,0.0,6,0
8,6,84,1017,10,5,53,0.0,6,0
8,4,75,1027,10,6,60,0.0,1,0
12,5,64,1029,10,10,42,0.0,1,0
11,6,68,1029,10,6,35,0.0,3,0
12,7,74,1029,10,5,48,0.0,5,1
11,7,76,1028,9,5,29,0.0,3,0
12,5,64,1030,30,3,45,0.0,2,0
12,6,63,1030,10,5,29,0.0,2,0
13,4,63,1024,7,5,29,0.0,5,0
9,-2,46,1024,10,11,45,0.0,1,1
7,-3,46,1021,10,10,24,0.0,3,0
7,2,67,1014,10,11,53,0.0,5,0
6,-6,44,1014,10,16,35,0.0,3,0
4,-2,63,1009,10,14,40,0.0,4,0
3,0,78,1008,9,11,29,0.0,6,1
3,2,89,1007,7,16,23,0.0,6,1
7,4,86,1003,9,14,39,0.0,7,0
8,6,87,1004,9,13,47,0.0,7,0
9,4,74,1011,10,19,50,0.0,5,0
8,4,81,1008,10,14,50,0.0,4,0
7,3,77,1014,10,13,45,0.0,5,0
8,4,74,1027,10,13,55,0.0,3,0
11,6,74,1028,10,3,42,0.0,4,0
13,6,66,1024,10,5,42,0.0,4,0
13,4,60,1018,10,6,35,0.0,1,0
12,4,60,1013,10,3,32,0.0,2,0
11,3,59,1010,10,13,27,0.0,3,0
6,-3,50,1011,10,18,53,0.0,2,0
6,-3,57,1013,10,14,50,0.0,3,0
7,-2,54,1016,10,11,52,0.0,4,0
8,0,57,1020,10,13,40,0.0,3,0
8,-1,55,1021,10,10,45,0.0,1,0
8,-1,54,1016,10,11,48,0.0,1,0
11,2,59,1012,10,6,32,0.0,2,0
13,7,72,1007,10,5,48,0.0,6,0
10,5,74,1011,10,14,39,0.0,4,0
10,3,66,1007,10,21,63,0.0,3,0
10,-1,48,1011,10,27,42,0.0,4,0
11,6,68,1016,10,21,48,0.0,3,0
13,7,69,1015,10,5,29,0.0,5,1
11,3,59,1017,10,16,37,0.0,3,0
12,3,55,1020,10,8,26,0.0,1,0
14,4,54,1018,10,5,45,0.0,6,1
16,3,48,1016,8,5,29,0.0,5,0
17,6,49,1014,10,6,37,0.0,3,0
17,7,55,1010,10,6,35,0.0,3,0
13,8,71,1004,9,6,55,0.0,6,1
11,6,73,1002,10,6,52,0.0,5,0
10,0,50,1004,10,16,48,0.0,4,0
10,4,71,1007,10,18,42,0.0,5,0
8,6,86,1005,9,6,58,0.0,5,0
11,6,77,1001,10,18,26,0.0,6,0
11,2,54,1004,10,18,37,0.0,3,0
11,4,64,1001,10,26,63,0.0,6,0
10,1,52,1007,10,24,55,0.0,3,0
10,-1,49,1012,10,19,37,0.0,3,0
9,-2,45,1016,10,8,64,0.0,1,0
10,3,63,1012,10,10,37,0.0,6,0
13,8,81,1009,10,6,93,0.0,6,1
10,8,82,1012,10,16,42,0.0,6,0
12,8,76,1015,10,10,24,0.0,6,0
13,5,63,1017,10,10,34,0.0,2,0
13,4,55,1019,10,8,37,0.0,2,0
14,6,58,1022,10,5,37,0.0,2,1
14,7,58,1021,10,5,55,0.0,2,0
17,7,57,1019,10,5,47,0.0,3,0
17,8,58,1024,10,5,32,0.0,1,0
17,6,49,1025,10,6,35,0.0,1,0
17,5,47,1020,10,6,47,0.0,2,1
16,8,61,1015,10,6,34,0.0,4,0
16,11,79,1014,10,5,50,0.0,6,1
16,11,76,1015,10,6,26,0.0,6,0
16,11,84,1017,9,5,42,0.0,5,0
16,12,85,1018,10,5,40,0.0,5,1
16,11,77,1018,10,5,27,0.0,5,0
16,11,73,1020,10,5,32,0.0,3,1
17,11,67,1023,10,5,40,0.0,5,1
19,12,68,1023,10,5,26,0.0,5,1
19,12,62,1022,10,6,35,0.0,2,0
20,11,57,1022,10,5,32,0.0,2,1
21,11,52,1022,10,5,29,0.0,1,0
22,12,49,1022,10,8,35,0.0,2,0
19,4,38,1023,31,6,39,0.0,3,1
20,5,37,1020,9,6,55,0.0,2,0
22,8,44,1016,10,5,52,0.0,1,0
23,8,40,1013,10,6,21,0.0,5,1
21,14,67,1018,10,6,35,0.0,5,1
21,13,60,1021,10,6,35,0.0,2,1
22,9,45,1023,10,5,32,0.0,1,1
23,11,46,1023,10,6,27,0.0,2,0
23,12,49,1022,10,5,26,0.0,1,1
23,12,51,1021,10,6,47,0.0,3,1
22,8,47,1022,10,11,35,0.0,1,1
20,2,36,1022,10,18,40,0.0,1,0
18,5,43,1021,10,10,48,0.0,2,1
21,7,43,1020,10,6,39,0.0,1,0
22,7,39,1018,11,6,42,0.0,6,0
23,5,34,1014,10,6,52,0.0,1,0
21,9,46,1011,10,16,34,0.0,2,1
20,6,43,1012,10,13,45,0.0,2,1
19,6,42,1015,10,8,45,0.0,3,0
23,8,40,1017,10,10,48,0.0,1,0
23,10,44,1019,10,11,39,0.0,1,0
24,11,43,1018,10,5,47,0.0,2,0
26,12,42,1017,10,6,42,0.0,3,0
27,11,39,1019,10,6,52,0.0,1,1
29,8,30,1021,10,6,27,0.0,1,0
29,8,28,1022,10,10,39,0.0,2,0
29,8,30,1021,10,8,37,0.0,1,0
28,3,24,1018,10,8,52,0.0,1,1
26,4,24,1017,10,6,29,0.0,2,0
26,6,30,1018,28,6,27,0.0,2,1
26,9,37,1019,10,11,61,0.0,3,0
27,7,33,1018,10,6,29,0.0,1,0
27,6,28,1016,10,10,35,0.0,2,1
24,14,57,1013,9,11,84,0.0,5,1
19,5,39,1014,10,23,48,0.0,2,1
18,2,36,1020,10,16,35,0.0,1,0
18,2,37,1022,10,6,24,0.0,2,0
20,4,36,1017,10,8,39,0.0,3,0
23,8,43,1017,10,8,53,0.0,2,0
21,3,36,1017,9,13,61,0.0,2,0
21,1,32,1019,10,10,29,0.0,3,0
24,6,32,1019,22,8,52,0.0,3,0
26,9,39,1019,10,5,24,0.0,2,1
28,11,40,1015,10,8,47,0.0,3,1
26,13,56,1016,10,10,35,0.0,2,1
26,6,29,1016,10,11,42,0.0,4,0
24,5,31,1016,10,10,52,0.0,3,0
23,7,35,1016,29,6,39,0.0,3,1
26,8,33,1015,10,6,37,0.0,1,0
27,7,31,1017,9,8,48,0.0,6,1
29,8,28,1021,9,8,40,0.0,6,1
30,8,27,1023,8,8,48,0.0,6,0
29,5,24,1020,10,10,55,0.0,1,0
27,5,27,1019,10,13,50,0.0,4,1
26,5,29,1017,10,8,35,0.0,2,1
26,5,26,1015,10,10,52,0.0,2,0
24,7,32,1015,10,8,48,0.0,1,1
27,11,39,1019,10,8,29,0.0,1,0
28,10,36,1019,10,6,40,0.0,1,0
28,9,30,1017,9,10,34,0.0,4,0
28,9,33,1016,10,8,32,0.0,2,0
26,8,31,1014,10,14,47,0.0,3,1
24,9,41,1014,10,10,34,0.0,4,0
23,9,42,1015,10,6,40,0.0,1,1
26,7,33,1014,10,6,37,0.0,3,0
27,9,33,1012,10,6,40,0.0,4,0
26,13,47,1010,10,11,40,0.0,5,0
21,14,70,1012,9,14,40,0.0,4,0
20,11,63,1015,10,10,53,0.0,5,1
21,11,52,1017,10,11,53,0.0,1,0
24,12,50,1017,10,18,42,0.0,3,1
22,7,40,1019,30,5,29,0.0,2,0
26,7,34,1021,10,5,35,0.0,2,1
26,8,33,1019,10,8,45,0.0,7,1
22,9,41,1016,10,11,64,0.0,3,1
21,14,68,1012,9,13,53,0.0,4,0
23,13,57,1014,10,14,50,0.0,2,1
22,12,58,1017,9,18,42,0.0,4,0
20,6,45,1020,10,10,35,0.0,2,0
19,4,41,1022,10,5,53,0.0,5,0
22,9,43,1019,22,6,48,0.0,1,1
27,12,45,1018,10,5,35,0.0,5,1
27,9,36,1018,9,8,42,0.0,2,0
26,3,27,1020,10,8,42,0.0,0,0
23,3,28,1021,7,5,42,0.0,1,1
24,6,33,1017,8,6,48,0.0,2,1
24,5,30,1016,10,6,61,0.0,1,0
23,9,39,1017,10,8,24,0.0,1,0
24,8,38,1018,10,6,37,0.0,1,0
23,4,33,1016,10,6,27,0.0,1,1
22,4,29,1014,10,6,35,0.0,1,0
22,8,40,1014,10,8,29,0.0,3,1
20,14,74,1019,10,6,27,0.0,4,1
23,16,68,1020,10,11,47,0.0,4,0
24,14,54,1019,10,11,42,0.0,3,1
21,8,45,1016,10,6,60,0.0,1,1
24,13,56,1016,10,11,58,0.0,3,0
26,16,60,1019,10,23,42,0.0,3,0
26,15,56,1021,10,13,47,0.0,4,1
23,12,50,1020,10,8,40,0.0,5,0
22,8,42,1021,10,6,35,0.0,6,0
23,6,36,1020,10,6,37,0.0,1,0
21,5,37,1017,10,6,42,0.0,3,1
19,6,41,1016,10,5,24,0.0,3,1
19,6,45,1020,10,14,37,0.0,2,0
19,4,44,1023,16,13,21,0.0,3,1
19,3,35,1022,10,5,23,0.0,6,0
21,4,37,1020,16,5,45,0.0,3,0
22,4,34,1018,10,6,29,0.0,3,0
22,9,47,1020,6,6,35,0.0,3,0
23,7,40,1023,10,5,34,0.0,4,0
22,2,29,1024,10,6,42,0.0,3,0
22,1,25,1022,27,5,27,0.0,4,0
22,1,27,1017,24,8,48,0.0,3,0
18,4,42,1020,10,13,26,0.0,5,1
18,2,38,1023,17,10,48,0.0,5,0
20,6,42,1022,10,10,29,0.0,5,0
19,5,40,1021,10,5,32,0.0,6,0
19,1,31,1019,10,5,24,0.0,2,0
20,1,32,1020,9,5,26,0.0,1,0
20,3,34,1022,6,6,37,0.0,0,1
20,3,34,1023,10,5,60,0.0,2,0
21,4,35,1022,4,5,32,0.0,0,1
21,4,36,1020,10,5,61,0.0,1,0
20,5,39,1018,10,5,26,0.0,1,1
20,5,42,1017,10,8,55,0.0,4,0
20,7,49,1016,10,8,34,0.0,3,1
19,8,48,1013,10,13,47,0.0,3,1
17,9,63,1015,10,23,53,0.0,3,0
13,7,66,1016,10,16,58,0.0,3,1
14,8,66,1018,10,18,50,0.0,4,1
13,6,62,1019,10,6,24,0.0,4,0
11,1,49,1019,10,5,34,0.0,2,0
13,2,47,1016,10,11,42,0.0,2,0
16,3,46,1014,10,21,42,0.0,3,1
16,4,48,1013,10,18,42,0.0,2,1
13,6,59,1014,10,11,26,0.0,3,1
