LotArea,BldgArea,ResArea,NumBldgs,NumFloors,LotDepth,BldgDepth,BuiltFAR,ResidFAR,FacilFAR
2479.0,3150.0,3150.0,1.0,2.0,99.17,75.0,1.27,3.44,4.8
7500.0,3036.0,3036.0,1.0,3.0,100.0,46.0,0.4,3.44,4.8
2133.0,3036.0,3036.0,1.0,3.0,100.0,46.0,1.42,3.44,4.8
2200.0,3036.0,3036.0,1.0,3.0,100.0,100.0,1.38,3.44,4.8
2500.0,3444.0,3444.0,2.0,3.0,100.0,60.0,1.38,3.44,4.8
2500.0,3444.0,3444.0,2.0,3.0,100.0,60.0,1.38,3.44,4.8
17500.0,3036.0,3036.0,1.0,3.0,100.0,46.0,0.17,3.44,4.8
2133.0,3036.0,3036.0,1.0,3.0,100.0,46.0,1.42,3.44,4.8
2133.0,3036.0,3036.0,1.0,3.0,100.0,46.0,1.42,3.44,4.8
2133.0,3036.0,3036.0,1.0,3.0,100.0,46.0,1.42,3.44,4.8
2133.0,3036.0,3036.0,1.0,3.0,46.0,100.0,1.42,3.44,4.8
2500.0,3036.0,3036.0,1.0,3.0,46.0,46.0,1.21,3.44,4.8
10538.0,3036.0,3036.0,1.0,3.0,52.0,46.0,0.29,3.44,4.8
2225.0,3036.0,3036.0,1.0,3.0,90.0,46.0,1.36,3.44,4.8
1945.0,3036.0,3036.0,1.0,3.0,100.0,46.0,1.56,3.44,4.8
2005.0,3036.0,3036.0,1.0,3.0,110.0,46.0,1.51,3.44,4.8
2904.0,3168.0,3168.0,2.0,3.0,116.17,48.0,1.09,3.44,4.8
3916.0,3168.0,3168.0,2.0,3.0,131.0,48.0,0.81,3.44,4.8
1842.0,3168.0,3168.0,1.0,3.0,73.67,48.0,1.72,3.44,4.8
2235.0,1680.0,1680.0,1.0,2.5,89.42,40.0,0.75,3.44,4.8
5250.0,27900.0,27900.0,1.0,6.0,97.25,93.0,5.31,3.44,4.8
5650.0,21000.0,21000.0,1.0,5.0,113.0,102.0,3.72,3.44,4.8
6500.0,23824.0,23824.0,1.0,8.0,128.75,65.0,3.67,3.44,4.8
3225.0,2460.0,2460.0,1.0,2.0,129.0,60.0,0.76,3.44,4.8
2985.0,3150.0,3150.0,1.0,2.0,119.42,75.0,1.06,3.44,4.8
5775.0,26250.0,26250.0,1.0,5.0,85.58,70.0,4.55,3.44,4.8
5705.0,23400.0,23400.0,1.0,5.0,85.58,68.0,4.1,3.44,4.8
8575.0,31650.0,31650.0,1.0,5.0,114.25,90.0,3.69,3.44,4.8
2856.0,3700.0,2600.0,1.0,3.0,114.25,60.0,1.3,3.44,4.8
14063.0,65240.0,53715.0,1.0,5.0,66.75,112.0,4.64,3.44,4.8
4683.0,4800.0,4800.0,1.0,3.0,132.18,20.0,1.02,3.44,4.8
4745.0,4800.0,4800.0,1.0,3.0,132.18,20.0,1.01,3.44,4.8
3019.0,4918.0,4918.0,1.0,3.0,120.75,61.0,1.63,3.44,4.8
2835.0,3720.0,2706.0,1.0,2.0,113.42,61.0,1.31,3.44,4.8
2629.0,3720.0,2706.0,1.0,2.0,105.17,61.0,1.41,3.44,4.8
2431.0,3817.0,2776.0,1.0,2.0,97.25,61.0,1.57,3.44,4.8
2235.0,3932.0,2860.0,1.0,2.0,89.42,61.0,1.76,3.44,4.8
3741.0,11375.0,11375.0,1.0,4.0,100.0,76.0,3.04,3.44,4.8
3742.0,11400.0,11400.0,1.0,4.0,100.0,76.0,3.05,3.44,4.8
3167.0,3036.0,3036.0,3.0,3.0,100.0,46.0,0.96,3.44,4.8
13000.0,51075.0,51075.0,1.0,5.0,108.0,95.0,3.93,3.44,4.8
2706.0,2772.0,2772.0,1.0,2.0,108.25,66.0,1.02,3.44,4.8
2750.0,2772.0,2772.0,1.0,2.0,110.0,66.0,1.01,3.44,4.8
2788.0,3969.0,3969.0,1.0,3.0,111.5,63.0,1.42,3.44,4.8
2200.0,3036.0,3036.0,1.0,3.0,100.0,46.0,1.38,3.44,4.8
2133.0,3036.0,3036.0,1.0,3.0,100.0,46.0,1.42,3.44,4.8
2133.0,3036.0,3036.0,1.0,3.0,100.0,46.0,1.42,3.44,4.8
2200.0,3036.0,3036.0,1.0,3.0,100.0,46.0,1.38,3.44,4.8
319011.0,665000.0,665000.0,7.0,14.0,366.17,175.0,2.08,3.44,4.8
48864.0,173000.0,173000.0,1.0,14.0,96.0,77.0,3.54,3.44,4.8
3838.0,3000.0,3000.0,1.0,3.0,101.55,60.0,0.78,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2133.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.41,3.44,4.8
14400.0,63420.0,63420.0,1.0,6.0,96.17,83.0,4.4,3.44,4.8
16000.0,60480.0,60480.0,1.0,6.0,100.0,84.0,3.78,3.44,4.8
13300.0,62400.0,62400.0,1.0,6.0,100.0,87.0,4.69,3.44,4.8
2000.0,2700.0,2700.0,1.0,3.0,100.0,50.0,1.35,3.44,4.8
2000.0,2700.0,2700.0,1.0,3.0,100.0,50.0,1.35,3.44,4.8
2000.0,2700.0,2700.0,1.0,3.0,100.0,50.0,1.35,3.44,4.8
2000.0,2700.0,2700.0,1.0,3.0,100.0,50.0,1.35,3.44,4.8
2000.0,2700.0,2700.0,1.0,3.0,100.0,50.0,1.35,3.44,4.8
2000.0,2700.0,2700.0,1.0,3.0,100.0,50.0,1.35,3.44,4.8
2000.0,2700.0,2700.0,1.0,3.0,100.0,50.0,1.35,3.44,4.8
2000.0,2700.0,2700.0,1.0,3.0,100.0,50.0,1.35,3.44,4.8
15800.0,66400.0,66000.0,1.0,5.0,100.0,87.0,4.2,3.44,4.8
16200.0,45500.0,45500.0,1.0,5.0,100.0,87.0,2.81,3.44,4.8
10400.0,61000.0,61000.0,1.0,7.0,101.42,87.0,5.87,3.44,4.8
10000.0,38840.0,38840.0,1.0,8.0,100.0,54.0,3.88,3.44,4.8
3325.0,4400.0,4400.0,1.0,2.0,100.0,68.0,1.32,3.44,4.8
3325.0,4400.0,4400.0,1.0,2.0,100.0,68.0,1.32,3.44,4.8
3325.0,3150.0,3150.0,1.0,3.5,100.0,68.0,0.95,3.44,4.8
5810.0,5864.0,5864.0,1.0,2.0,105.0,77.0,1.01,3.44,4.8
5763.0,3850.0,3850.0,1.0,2.0,101.25,55.0,0.67,3.44,4.8
4000.0,3845.0,3845.0,1.0,2.0,100.0,63.5,0.96,3.44,4.8
3500.0,3845.0,3845.0,1.0,2.0,100.0,63.5,1.1,3.44,4.8
3742.0,4875.0,3250.0,1.0,2.0,100.0,65.0,1.3,3.44,4.8
2500.0,7832.0,7832.0,1.0,4.0,100.0,55.0,3.13,3.44,4.8
2500.0,7392.0,7392.0,1.0,4.0,100.0,55.0,2.96,3.44,4.8
2100.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.43,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
10000.0,44250.0,44250.0,1.0,6.0,100.0,88.0,4.43,3.44,4.8
2900.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.03,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2100.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.43,3.44,4.8
1869.0,3000.0,3000.0,1.0,3.0,90.22,60.0,1.61,3.44,4.8
2011.0,3000.0,3000.0,1.0,3.0,103.2,60.0,1.49,3.44,4.8
2130.0,2000.0,2000.0,1.0,2.0,100.0,60.0,0.94,3.44,4.8
2260.0,3000.0,3000.0,1.0,3.0,109.0,60.0,1.33,3.44,4.8
2391.0,3000.0,3000.0,1.0,3.0,116.0,60.0,1.25,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,120.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,2640.0,2640.0,1.0,3.0,100.0,44.0,1.32,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,2.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,2700.0,2700.0,1.0,3.0,100.0,50.0,1.35,3.44,4.8
2000.0,2700.0,2700.0,1.0,3.0,100.0,50.0,1.35,3.44,4.8
1829.0,3667.0,3667.0,1.0,3.0,100.0,42.5,2.0,1.25,2.0
5000.0,3542.0,3542.0,2.0,3.0,100.0,47.0,0.71,1.25,2.0
2500.0,3710.0,3710.0,1.0,3.5,100.0,53.0,1.48,1.25,2.0
2500.0,3180.0,3180.0,1.0,3.5,100.0,53.0,1.27,1.25,2.0
2500.0,2412.0,2412.0,1.0,3.0,100.0,36.0,0.96,1.25,2.0
2500.0,2394.0,2394.0,1.0,2.75,100.0,40.0,0.96,1.25,2.0
5000.0,2887.0,2100.0,2.0,2.0,100.0,56.0,0.58,1.25,2.0
2784.0,2022.0,2022.0,1.0,2.0,100.0,41.0,0.73,1.25,2.0
1983.0,1650.0,1650.0,1.0,2.0,100.0,41.0,0.83,1.25,2.0
1983.0,1650.0,1650.0,1.0,2.0,100.0,41.0,0.83,1.25,2.0
1983.0,1650.0,1650.0,1.0,2.0,100.0,41.0,0.83,1.25,2.0
1983.0,1650.0,1650.0,1.0,2.0,100.0,41.0,0.83,1.25,2.0
2820.0,2022.0,2022.0,1.0,2.0,103.25,41.0,0.72,1.25,2.0
4246.0,2712.0,2712.0,1.0,2.5,109.05,37.0,0.64,1.25,2.0
2813.0,1973.0,1973.0,1.0,2.5,112.5,32.0,0.7,1.25,2.0
3085.0,2179.0,2179.0,1.0,2.75,123.42,35.0,0.71,1.25,2.0
2715.0,2944.0,2944.0,1.0,2.75,123.42,54.5,1.08,1.25,2.0
3558.0,3985.0,3356.0,1.0,2.75,127.08,56.0,1.12,1.25,2.0
2596.0,1250.0,1250.0,1.0,2.0,66.0,25.0,0.48,1.25,2.0
1876.0,1200.0,1200.0,1.0,2.0,66.0,25.0,0.64,1.25,2.0
1876.0,1200.0,1200.0,1.0,2.0,66.0,25.0,0.64,1.25,2.0
1876.0,1200.0,1200.0,1.0,2.0,66.0,25.0,0.64,1.25,2.0
1876.0,1750.0,1400.0,1.0,2.0,66.0,25.0,0.93,1.25,2.0
2442.0,1993.0,1450.0,1.0,2.0,66.0,25.0,0.82,1.25,2.0
2966.0,2304.0,2304.0,1.0,3.0,66.0,26.0,0.78,1.25,2.0
2326.0,1785.0,1785.0,1.0,3.0,66.0,26.0,0.77,1.25,2.0
1518.0,1785.0,1785.0,1.0,3.0,66.0,26.0,1.18,1.25,2.0
2062.0,1785.0,1785.0,1.0,3.0,66.0,26.0,0.87,1.25,2.0
3390.0,3136.0,3136.0,1.0,2.0,135.58,72.0,0.93,1.25,2.0
3306.0,3136.0,3136.0,1.0,2.0,132.25,72.0,0.95,1.25,2.0
6438.0,2520.0,2520.0,2.0,2.5,128.75,28.0,0.39,1.25,2.0
6104.0,2934.0,2934.0,1.0,2.0,122.08,55.0,0.48,1.25,2.0
3400.0,2000.0,2000.0,1.0,2.0,115.42,60.0,0.59,1.25,2.0
2200.0,3000.0,3000.0,1.0,3.0,105.0,60.0,1.36,1.25,2.0
2146.0,3000.0,3000.0,1.0,3.0,105.0,60.0,1.4,1.25,2.0
3103.0,3000.0,3000.0,1.0,3.0,100.0,60.0,0.97,1.25,2.0
7342.0,2724.0,2258.0,1.0,2.5,100.0,31.0,0.37,1.25,2.0
2500.0,3340.0,3340.0,1.0,2.75,100.0,57.0,1.34,1.25,2.0
3750.0,3456.0,3456.0,1.0,2.0,100.0,72.0,0.92,1.25,2.0
3742.0,4320.0,3456.0,1.0,2.0,100.0,72.0,1.15,1.25,2.0
2500.0,2640.0,2640.0,1.0,2.75,100.0,48.0,1.06,1.25,2.0
2500.0,2915.0,2915.0,1.0,2.75,100.0,48.0,1.17,1.25,2.0
3000.0,2432.0,2432.0,2.0,2.0,100.0,55.0,0.81,1.25,2.0
4335.0,3331.0,3331.0,2.0,2.5,105.08,56.0,0.77,1.25,2.0
6690.0,7400.0,5200.0,1.0,2.0,105.08,65.0,1.11,1.25,2.0
2500.0,1996.0,1996.0,1.0,2.5,100.0,30.0,0.8,1.25,2.0
2500.0,2350.0,2350.0,1.0,2.75,100.0,42.0,0.94,1.25,2.0
7500.0,32800.0,32800.0,1.0,6.0,100.0,84.0,4.37,1.25,2.0
5217.0,1920.0,1920.0,2.0,2.0,100.0,30.0,0.37,1.25,2.0
6700.0,34200.0,34200.0,1.0,6.0,100.0,84.0,5.1,1.25,2.0
2500.0,1958.0,1958.0,1.0,2.5,100.0,49.0,0.78,1.25,2.0
2500.0,4080.0,4080.0,1.0,3.0,100.0,54.4,1.63,1.25,2.0
3750.0,2821.0,2821.0,1.0,2.5,100.0,46.0,0.75,1.25,2.0
5000.0,1152.0,1152.0,2.0,2.0,100.0,24.0,0.23,1.25,2.0
2500.0,2340.0,1840.0,2.0,2.0,100.0,42.0,0.94,1.25,2.0
2500.0,2840.0,1840.0,2.0,2.0,100.0,42.0,1.14,1.25,2.0
7500.0,3600.0,3600.0,2.0,2.0,100.0,77.0,0.48,1.25,2.0
2500.0,3675.0,2940.0,1.0,2.0,100.0,70.0,1.47,1.25,2.0
2500.0,3675.0,2940.0,1.0,2.0,100.0,70.0,1.47,1.25,2.0
2700.0,3344.0,3344.0,1.0,2.0,100.0,76.0,1.24,1.25,2.0
2700.0,4097.0,3278.0,1.0,2.0,100.0,76.0,1.52,1.25,2.0
4000.0,4805.0,4805.0,1.0,2.0,71.75,76.0,1.2,1.25,2.0
5803.0,28800.0,28800.0,1.0,6.0,118.58,115.0,4.96,1.25,2.0
2900.0,2184.0,2184.0,1.0,2.0,100.0,50.0,0.75,1.25,2.0
2100.0,2184.0,2184.0,1.0,2.0,100.0,50.0,1.04,1.25,2.0
5000.0,21250.0,21250.0,1.0,5.0,100.0,85.0,4.25,1.25,2.0
2500.0,2940.0,2940.0,1.0,2.0,100.0,70.0,1.18,1.25,2.0
2500.0,2940.0,2940.0,1.0,2.0,100.0,70.0,1.18,1.25,2.0
2200.0,3282.0,3282.0,1.0,3.0,100.0,52.0,1.49,1.25,2.0
2500.0,2425.0,2425.0,1.0,2.75,100.0,42.0,0.97,1.25,2.0
2500.0,2425.0,2425.0,1.0,2.75,100.0,54.0,0.97,1.25,2.0
2500.0,3288.0,3288.0,1.0,2.75,100.0,58.0,1.32,1.25,2.0
2500.0,3288.0,3288.0,1.0,2.75,100.0,70.0,1.32,1.25,2.0
2500.0,3286.0,3286.0,1.0,3.0,100.0,50.0,1.31,1.25,2.0
2500.0,2340.0,2340.0,1.0,3.0,100.0,43.0,0.94,1.25,2.0
2900.0,2184.0,2184.0,1.0,2.0,100.0,50.0,0.75,1.25,2.0
2100.0,2184.0,2184.0,1.0,2.0,100.0,50.0,1.04,1.25,2.0
2500.0,2236.0,2236.0,1.0,2.0,100.0,55.0,0.89,1.25,2.0
2525.0,2236.0,2236.0,2.0,2.0,100.17,55.0,0.89,1.25,2.0
2525.0,2236.0,2236.0,2.0,2.0,100.75,55.0,0.89,1.25,2.0
2500.0,2310.0,2310.0,2.0,2.0,100.17,55.0,0.92,1.25,2.0
2500.0,2556.0,2556.0,1.0,2.5,100.0,58.0,1.02,1.25,2.0
2500.0,2931.0,2931.0,1.0,2.5,100.0,58.0,1.17,1.25,2.0
4850.0,2207.0,2207.0,1.0,2.5,100.0,36.0,0.46,1.25,2.0
3300.0,1180.0,1180.0,1.0,2.5,100.0,32.0,0.36,1.25,2.0
2600.0,1700.0,1700.0,1.0,2.5,100.17,32.0,0.65,1.25,2.0
2200.0,1180.0,1180.0,1.0,2.5,101.0,32.0,0.54,1.25,2.0
2346.0,1180.0,1180.0,1.0,2.5,101.0,32.0,0.5,1.25,2.0
2323.0,1450.0,1450.0,1.0,2.5,102.5,32.0,0.62,1.25,2.0
2800.0,2070.0,2070.0,1.0,2.5,100.0,45.0,0.74,1.25,2.0
36563.0,105699.0,105699.0,1.0,11.0,100.0,52.0,2.89,2.43,4.8
11000.0,54000.0,54000.0,1.0,6.0,71.0,55.0,4.91,2.43,4.8
2483.0,3420.0,2291.0,1.0,3.0,98.33,57.0,1.38,2.43,4.8
2500.0,3836.0,3052.0,1.0,2.0,100.0,55.0,1.53,2.43,4.8
5000.0,2450.0,2100.0,1.0,3.0,100.0,53.0,0.49,2.43,4.8
2500.0,2400.0,1980.0,1.0,2.5,100.0,30.0,0.96,2.43,4.8
4788.0,2680.0,2680.0,1.0,2.0,100.0,57.0,0.56,2.43,4.8
4770.0,22620.0,22620.0,1.0,5.0,100.0,87.0,4.74,2.43,4.8
2556.0,2024.0,2024.0,1.0,2.0,102.25,46.0,0.79,2.43,4.8
2556.0,3528.0,3528.0,1.0,2.0,102.25,66.0,1.38,2.43,4.8
2556.0,3813.0,3813.0,1.0,3.0,102.3,60.0,1.49,2.43,4.8
2556.0,3800.0,2400.0,1.0,2.0,102.25,60.0,1.49,2.43,4.8
5113.0,3837.0,3837.0,1.0,2.75,102.25,55.0,0.75,2.43,4.8
3360.0,1458.0,1458.0,1.0,2.5,120.0,36.0,0.43,1.25,2.0
2642.0,1836.0,1836.0,1.0,2.5,100.0,36.0,0.69,1.25,2.0
5000.0,2114.0,2114.0,2.0,2.75,100.0,61.0,0.42,1.25,2.0
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
3695.0,3000.0,3000.0,1.0,3.0,100.0,60.0,0.81,3.44,4.8
2000.0,3000.0,3000.0,1.0,3.0,100.0,60.0,1.5,3.44,4.8
12035.0,44000.0,41600.0,1.0,5.0,100.0,88.0,3.66,3.44,4.8
11600.0,50200.0,50200.0,1.0,5.0,90.58,78.67,4.33,3.44,4.8
10800.0,35700.0,35700.0,1.0,5.0,90.58,88.0,3.31,3.44,4.8
2310.0,3000.0,3000.0,1.0,3.0,110.0,60.0,1.3,3.44,4.8
2200.0,3000.0,3000.0,1.0,3.0,110.0,60.0,1.36,3.44,4.8
2200.0,3000.0,3000.0,1.0,3.0,110.0,110.0,1.36,3.44,4.8
10200.0,46383.0,43683.0,1.0,5.0,100.0,88.0,4.55,3.44,4.8
8250.0,31716.0,31716.0,1.0,5.0,100.0,88.0,3.84,3.44,4.8
8250.0,44191.0,40729.0,1.0,7.0,100.0,100.0,5.36,3.44,4.8
9800.0,43267.0,43267.0,1.0,5.0,100.0,90.0,4.42,3.44,4.8
3142.0,3312.0,3312.0,1.0,2.0,100.0,72.0,1.05,3.44,4.8
2800.0,4140.0,3312.0,1.0,2.0,100.0,72.0,1.48,3.44,4.8
2800.0,4140.0,3312.0,1.0,2.0,100.0,72.0,1.48,3.44,4.8
2800.0,3312.0,3312.0,1.0,2.0,100.0,72.0,1.18,3.44,4.8
2800.0,3312.0,3312.0,1.0,2.0,100.0,72.0,1.18,3.44,4.8
2800.0,3312.0,3312.0,2.0,2.0,100.0,72.0,1.18,3.44,4.8
2800.0,4140.0,3312.0,1.0,2.0,100.0,72.0,1.48,3.44,4.8
2800.0,4140.0,3312.0,2.0,2.0,100.0,72.0,1.48,3.44,4.8
2800.0,3312.0,3312.0,1.0,2.0,100.0,72.0,1.18,3.44,4.8
2800.0,3312.0,3312.0,1.0,2.0,100.0,72.0,1.18,3.44,4.8
2800.0,3312.0,3312.0,1.0,2.0,100.0,72.0,1.18,3.44,4.8
2800.0,3312.0,3312.0,1.0,2.0,100.0,72.0,1.18,3.44,4.8
2800.0,3312.0,3312.0,1.0,2.0,100.0,72.0,1.18,3.44,4.8
5288.0,3744.0,3744.0,1.0,2.0,105.08,72.0,0.71,3.44,4.8
85700.0,88000.0,88000.0,2.0,6.0,105.17,94.67,1.03,3.44,4.8
15000.0,55750.0,55750.0,1.0,5.0,100.0,100.0,3.72,3.44,4.8
1332.0,2457.0,1638.0,1.0,2.0,40.44,40.44,1.84,3.44,4.8
876.0,2424.0,2424.0,1.0,2.0,47.13,47.13,2.77,3.44,4.8
1006.0,2825.0,2825.0,1.0,2.0,53.38,53.38,2.81,3.44,4.8
1126.0,3086.0,3086.0,1.0,2.0,59.19,59.19,2.74,3.44,4.8
1238.0,3086.0,2058.0,1.0,2.0,64.56,64.56,2.49,3.44,4.8
1341.0,3085.0,2057.0,1.0,2.0,69.5,69.5,2.3,3.44,4.8
1436.0,3085.0,2057.0,1.0,2.0,74.04,74.04,2.15,3.44,4.8
15200.0,65765.0,59165.0,1.0,5.0,82.75,74.0,4.33,3.44,4.8
23674.0,96056.0,96056.0,1.0,5.0,116.0,116.25,4.06,3.44,4.8
5850.0,24558.0,24558.0,1.0,5.0,74.42,66.0,4.2,3.44,4.8
12250.0,57636.0,52636.0,1.0,6.0,157.42,157.42,4.7,3.44,4.8
2200.0,3000.0,3000.0,1.0,3.0,110.0,60.0,1.36,3.44,4.8
2200.0,3000.0,3000.0,1.0,3.0,110.0,60.0,1.36,3.44,4.8
3678.0,3000.0,3000.0,1.0,3.0,110.0,60.0,0.82,3.44,4.8
16966.0,65400.0,65400.0,1.0,6.0,105.0,95.0,3.85,3.44,4.8
11297.0,70200.0,70200.0,1.0,6.0,104.0,87.0,6.21,3.44,4.8
15000.0,70200.0,70200.0,1.0,6.0,100.0,87.0,4.68,3.44,4.8
15000.0,70200.0,70200.0,1.0,6.0,100.0,87.0,4.68,3.44,4.8
19445.0,78576.0,78576.0,1.0,6.0,100.0,84.0,4.04,3.44,4.8
18000.0,77000.0,77000.0,1.0,6.0,105.0,95.0,4.28,3.44,4.8
21000.0,96722.0,96722.0,1.0,6.0,95.75,87.0,4.61,3.44,4.8
15280.0,65994.0,65994.0,1.0,6.0,100.0,87.0,4.32,3.44,4.8
15280.0,65994.0,65994.0,1.0,6.0,100.0,87.0,4.32,3.44,4.8
10200.0,59600.0,59600.0,1.0,6.0,100.0,87.0,5.84,3.44,4.8
5000.0,21834.0,19834.0,1.0,5.0,100.0,86.0,4.37,3.44,4.8
3221.0,4176.0,4176.0,1.0,2.0,102.42,58.0,1.3,1.25,2.0
3100.0,4312.0,3450.0,1.0,2.0,103.33,75.0,1.39,1.25,2.0
3128.0,4312.0,3450.0,1.0,2.0,104.25,75.0,1.38,1.25,2.0
3155.0,4312.0,3450.0,1.0,2.0,105.17,75.0,1.37,1.25,2.0
3183.0,4312.0,3450.0,1.0,2.0,106.08,75.0,1.35,1.25,2.0
3210.0,4312.0,3450.0,1.0,2.0,107.0,75.0,1.34,1.25,2.0
3210.0,4312.0,3450.0,1.0,2.0,107.75,75.0,1.34,1.25,2.0
3240.0,4312.0,3450.0,1.0,2.0,108.67,75.0,1.33,1.25,2.0
3270.0,4312.0,3450.0,1.0,2.0,109.58,75.0,1.32,1.25,2.0
3240.0,4312.0,3450.0,1.0,2.0,110.5,75.0,1.33,1.25,2.0
3330.0,4312.0,3450.0,1.0,2.0,111.42,75.0,1.29,1.25,2.0
3370.0,4312.0,3450.0,1.0,2.0,112.33,75.0,1.28,1.25,2.0
3584.0,3569.0,2646.0,1.0,2.0,112.33,63.0,1.0,1.25,2.0
6025.0,3832.0,3066.0,1.0,2.0,116.05,68.0,0.64,1.25,2.0
3170.0,3832.0,3066.0,1.0,2.0,117.42,68.0,1.21,1.25,2.0
3342.0,3832.0,3066.0,1.0,2.0,119.0,68.0,1.15,1.25,2.0
3382.0,3832.0,3066.0,1.0,2.0,120.42,68.0,1.13,1.25,2.0
3429.0,3832.0,3066.0,1.0,2.0,122.08,68.0,1.12,1.25,2.0
3468.0,3832.0,3066.0,1.0,2.0,123.5,68.0,1.1,1.25,2.0
3513.0,3832.0,3066.0,1.0,2.0,125.08,68.0,1.09,1.25,2.0
3555.0,3832.0,3066.0,1.0,2.0,126.58,68.0,1.08,1.25,2.0
3599.0,3832.0,3066.0,2.0,2.0,128.17,68.0,1.06,1.25,2.0
3639.0,3607.0,2886.0,1.0,2.0,129.58,68.0,0.99,1.25,2.0
3277.0,3832.0,3066.0,1.0,2.0,131.08,68.0,1.17,1.25,2.0
14299.0,59433.0,57183.0,2.0,6.0,174.42,116.0,4.16,1.25,2.0
20625.0,123108.0,114482.0,1.0,6.0,194.17,138.67,5.97,3.44,4.8
13750.0,55566.0,55566.0,1.0,6.0,110.0,81.67,4.04,3.44,4.8
13387.0,56400.0,56400.0,1.0,6.0,107.08,91.5,4.21,3.44,4.8
13012.0,56400.0,56400.0,1.0,6.0,104.08,91.5,4.33,3.44,4.8
15121.0,60000.0,60000.0,1.0,5.0,109.42,88.0,3.97,3.44,4.8
7875.0,37500.0,37500.0,1.0,5.0,89.33,89.0,4.76,1.25,2.0
