LotArea,BldgArea,ResArea,NumBldgs,NumFloors,LotDepth,BldgDepth,BuiltFAR,ResidFAR,FacilFAR
1875.0,2200.0,2200.0,1.0,2.0,100.0,58.75,1.17,2.43,4.8
3130.0,11596.0,11596.0,1.0,4.0,59.17,57.5,3.7,3.44,4.8
4000.0,1859.0,1859.0,2.0,2.5,100.0,33.0,0.46,0.9,2.0
3988.0,14275.0,14275.0,1.0,5.0,79.75,67.42,3.58,2.43,4.8
3658.0,6043.0,6043.0,1.0,3.0,100.0,72.0,1.65,3.44,4.8
2500.0,1750.0,1400.0,1.0,2.0,100.0,35.0,0.7,0.6,1.0
1942.0,2370.0,1520.0,1.0,2.0,100.0,40.0,1.22,0.9,2.0
1350.0,1512.0,1512.0,1.0,2.0,75.0,42.0,1.12,1.35,2.0
3125.0,1793.0,1793.0,1.0,2.0,125.0,22.0,0.57,1.1,2.0
2500.0,3780.0,3780.0,1.0,3.0,100.0,50.0,1.51,3.44,4.8
20155.0,4365.0,4365.0,2.0,2.0,90.0,44.0,0.22,0.6,1.0
2492.0,2064.0,1296.0,1.0,2.0,100.0,36.0,0.83,1.25,2.0
5772.0,1800.0,1800.0,2.0,1.5,84.0,50.0,0.31,0.6,1.0
2000.0,3744.0,3744.0,1.0,3.0,100.0,74.0,1.87,3.0,3.0
2500.0,2316.0,2316.0,2.0,2.0,100.0,54.0,0.93,3.44,4.8
2200.0,1679.0,902.0,1.0,1.0,100.0,46.0,0.76,0.9,2.0
2407.0,1996.0,1996.0,1.0,2.0,109.51,46.0,0.83,1.25,2.0
1667.0,2320.0,1520.0,1.0,2.0,100.0,40.0,1.39,3.0,3.0
2927.0,2400.0,1700.0,2.0,2.0,103.0,47.0,0.82,0.6,1.0
2513.0,3000.0,3000.0,1.0,2.0,100.5,20.0,1.19,0.9,2.0
2000.0,2280.0,2080.0,1.0,2.0,100.0,52.0,1.14,2.43,4.8
2500.0,1884.0,1884.0,1.0,2.0,100.0,48.0,0.75,0.9,2.0
902.0,4041.0,4041.0,1.0,3.0,46.09,36.8,4.48,3.44,4.8
5001.0,22440.0,18360.0,1.0,5.0,100.0,81.5,4.49,3.44,4.8
4911.0,3896.0,2492.0,2.0,2.0,97.42,34.0,0.79,0.6,1.0
2864.0,3570.0,3570.0,1.0,3.0,114.31,70.0,1.25,1.25,2.0
2420.0,1188.0,1188.0,1.0,2.0,110.0,33.0,0.49,0.6,1.0
3200.0,2632.0,2632.0,1.0,2.0,100.0,55.0,0.82,0.9,2.0
6344.0,1123.0,1123.0,1.0,1.75,141.14,40.0,0.18,1.25,2.0
2300.0,1641.0,938.0,1.0,1.0,100.0,39.0,0.71,0.9,2.0
1800.0,1782.0,1296.0,1.0,2.0,100.0,36.0,0.99,0.9,2.0
3100.0,3036.0,3036.0,1.0,3.0,100.0,50.0,0.98,0.6,1.0
3645.0,4422.0,3216.0,1.0,2.0,97.42,67.0,1.21,3.44,4.8
2330.0,2420.0,2420.0,1.0,3.0,77.5,40.0,1.04,0.6,1.0
4147.0,20500.0,18000.0,1.0,5.0,82.25,82.0,4.94,5.0,5.0
2186.0,1352.0,1352.0,1.0,2.0,113.08,43.0,0.62,3.44,4.8
1900.0,1160.0,928.0,1.0,2.0,95.0,29.0,0.61,0.9,2.0
6888.0,1404.0,1404.0,2.0,2.5,100.0,36.0,0.2,0.6,1.0
1900.0,3705.0,3705.0,1.0,3.0,100.0,65.0,1.95,3.44,4.8
5000.0,1688.0,1688.0,2.0,2.0,100.0,25.5,0.34,0.6,1.0
1918.0,1813.0,1036.0,1.0,1.0,87.18,48.0,0.95,1.25,2.0
1855.0,1944.0,1224.0,1.0,2.0,95.0,43.0,1.05,0.9,2.0
2237.0,3129.0,2086.0,1.0,2.0,110.0,55.0,1.4,2.43,4.8
3700.0,1518.0,1104.0,1.0,2.0,99.0,23.0,0.41,0.6,1.0
2646.0,1782.0,1296.0,1.0,2.0,128.08,36.0,0.67,0.9,2.0
2280.0,1280.0,1280.0,1.0,2.0,95.0,31.0,0.56,0.9,2.0
2650.0,3063.0,3063.0,1.0,3.0,120.0,46.42,1.16,2.43,4.8
4750.0,1776.0,1776.0,2.0,2.0,95.0,32.0,0.37,0.9,2.0
7154.0,2728.0,2728.0,2.0,2.0,143.08,55.0,0.38,0.9,2.0
2300.0,1732.0,1260.0,1.0,2.0,100.0,35.0,0.75,0.6,1.0
3742.0,2336.0,2336.0,2.0,2.5,100.0,44.0,0.62,0.9,2.0
1900.0,1990.0,1260.0,1.0,2.0,100.0,50.0,1.05,2.43,4.8
2000.0,2970.0,2970.0,1.0,3.0,100.0,52.0,1.49,2.43,4.8
7500.0,1706.0,1706.0,2.0,1.75,150.0,30.0,0.23,0.6,1.0
2316.0,1900.0,1900.0,1.0,2.0,70.08,42.89,0.82,0.9,2.0
2500.0,2178.0,1584.0,1.0,2.0,100.0,44.0,0.87,0.9,2.0
3100.0,1296.0,1296.0,1.0,2.0,101.17,36.0,0.42,0.9,2.0
2500.0,3200.0,3200.0,1.0,2.0,100.0,80.0,1.28,2.43,4.8
4661.0,2595.0,2595.0,1.0,2.5,117.25,48.0,0.56,1.25,2.0
3742.0,2530.0,1840.0,1.0,2.0,100.0,46.0,0.68,0.9,2.0
2840.0,963.0,963.0,1.0,1.75,102.0,22.0,0.34,0.6,1.0
6000.0,2648.0,2648.0,1.0,2.0,100.0,50.5,0.44,0.9,2.0
5000.0,1234.0,1234.0,2.0,1.0,100.0,42.0,0.25,0.6,1.0
2500.0,3321.0,3321.0,1.0,2.0,100.0,81.0,1.33,2.43,4.8
3087.0,3193.0,2262.0,1.0,2.0,55.58,29.0,1.03,1.25,2.0
1565.0,2544.0,2544.0,1.0,3.0,83.72,42.4,1.63,1.1,2.0
3577.0,1540.0,865.0,2.0,2.75,143.08,26.0,0.43,0.9,2.0
7500.0,4500.0,4500.0,4.0,1.0,100.0,47.0,0.6,0.6,1.0
2900.0,1224.0,1224.0,2.0,2.0,100.0,34.0,0.42,1.25,2.0
2735.0,2304.0,2304.0,1.0,2.5,109.42,30.0,0.84,0.9,2.0
2300.0,1440.0,1440.0,1.0,2.0,100.0,36.0,0.63,1.25,2.0
5000.0,1260.0,1260.0,2.0,1.75,100.0,40.0,0.25,0.6,1.0
2750.0,1921.0,1921.0,1.0,2.0,110.0,42.0,0.7,0.6,1.0
2800.0,780.0,780.0,1.0,2.0,100.0,36.0,0.28,0.9,2.0
2500.0,1495.0,816.0,1.0,1.0,100.0,43.0,0.6,0.9,2.0
2500.0,3270.0,2196.0,1.0,2.0,100.0,52.0,1.31,1.25,2.0
5650.0,4440.0,3640.0,2.0,3.0,113.0,82.0,0.79,0.9,2.0
3389.0,4572.0,4572.0,1.0,3.0,90.37,60.0,1.35,0.6,1.0
3154.0,3485.0,2267.0,1.0,3.0,55.5,29.0,1.1,1.25,2.0
1940.0,1152.0,1152.0,1.0,2.0,107.71,32.0,0.59,2.43,4.8
1976.0,2080.0,2080.0,1.0,2.0,95.0,50.0,1.05,2.0,2.0
3242.0,2244.0,2244.0,1.0,2.0,100.0,57.0,0.69,0.9,2.0
2000.0,1320.0,1320.0,1.0,2.0,100.0,33.0,0.66,3.44,4.8
5000.0,1170.0,1170.0,1.0,1.5,100.0,35.0,0.23,0.6,1.0
2500.0,2000.0,2000.0,1.0,2.0,100.0,50.0,0.8,0.9,2.0
2442.0,3570.0,2856.0,1.0,2.0,100.0,68.0,1.46,2.43,4.8
2100.0,2398.0,1672.0,1.0,2.0,80.75,38.0,1.14,1.25,2.0
2000.0,2400.0,2400.0,1.0,3.0,100.0,40.0,1.2,2.43,4.8
3224.0,1808.0,1808.0,3.0,2.75,86.17,28.0,0.56,1.25,2.0
4750.0,4372.0,4372.0,1.0,3.0,95.0,48.0,0.92,0.9,2.0
4117.0,1836.0,1836.0,1.0,2.5,132.08,48.0,0.45,0.6,1.0
2700.0,2560.0,2560.0,2.0,2.0,100.0,64.0,0.95,2.43,4.8
9875.0,44388.0,44388.0,1.0,5.0,98.58,98.0,4.49,3.44,4.8
2000.0,2200.0,2200.0,1.0,3.0,100.0,46.0,1.1,1.25,2.0
2850.0,5514.0,4136.0,1.0,3.0,95.0,47.0,1.93,0.9,2.0
3315.0,2400.0,1600.0,2.0,2.0,132.58,40.0,0.72,0.9,2.0
1950.0,2650.0,2650.0,1.0,3.0,100.0,50.0,1.36,1.25,2.0
5471.0,2912.0,2912.0,1.0,2.0,109.42,60.0,0.53,0.9,2.0
5050.0,1440.0,1440.0,2.0,2.0,100.0,40.0,0.29,0.6,1.0
2700.0,2340.0,2340.0,1.0,3.0,100.0,39.0,0.87,3.44,4.8
2850.0,1734.0,1110.0,2.0,2.0,95.0,34.0,0.61,0.9,2.0
1700.0,1840.0,1840.0,1.0,2.0,85.0,46.67,1.08,0.9,2.0
5298.0,18050.0,16800.0,1.0,5.0,85.33,93.0,3.41,2.43,4.8
4166.0,7456.0,7456.0,1.0,4.0,125.0,67.0,1.79,3.44,4.8
1875.0,3264.0,3264.0,1.0,3.0,74.33,52.0,1.74,2.43,4.8
60000.0,147727.0,147727.0,1.0,12.0,200.0,62.0,2.46,2.43,4.8
2458.0,1753.0,1002.0,1.0,1.0,100.0,44.0,0.71,0.9,2.0
2500.0,2040.0,2040.0,1.0,2.0,100.0,56.0,0.82,0.9,2.0
2400.0,2310.0,1848.0,1.0,2.0,100.0,44.0,0.96,0.9,2.0
3025.0,2454.0,1732.0,1.0,2.0,54.75,61.0,0.81,0.6,1.0
3183.0,2076.0,1140.0,1.0,1.0,89.67,43.0,0.65,0.9,2.0
2500.0,1833.0,1292.0,1.0,2.0,100.0,38.0,0.73,1.25,2.0
5371.0,2448.0,1224.0,2.0,1.0,107.42,62.0,0.46,0.9,2.0
3337.0,2583.0,2583.0,1.0,3.0,96.37,50.0,0.77,0.9,2.0
2032.0,2571.0,1714.0,1.0,2.0,100.0,42.83,1.27,3.44,4.8
2500.0,860.0,860.0,1.0,1.0,100.0,48.0,0.34,0.6,1.0
2165.0,2970.0,2420.0,1.0,2.0,86.58,55.0,1.37,1.25,2.0
1800.0,1188.0,1188.0,1.0,2.0,100.0,33.0,0.66,3.44,4.8
2113.0,1920.0,1280.0,2.0,2.0,80.0,40.0,0.91,0.6,1.0
5413.0,4644.0,3412.0,2.0,2.75,108.25,50.0,0.86,0.6,1.0
4950.0,2318.0,2318.0,2.0,2.5,114.42,35.0,0.47,1.25,2.0
2540.0,950.0,475.0,1.0,1.0,101.07,25.0,0.37,1.25,2.0
4400.0,2770.0,2770.0,2.0,3.0,101.0,48.0,0.63,1.25,2.0
3500.0,1500.0,1500.0,2.0,2.0,100.0,36.0,0.43,0.9,2.0
3800.0,2156.0,2156.0,1.0,2.0,95.0,49.75,0.57,0.9,2.0
2267.0,3199.0,3199.0,1.0,3.0,100.0,50.0,1.41,0.6,1.0
2025.0,1280.0,1280.0,2.0,2.0,100.0,40.0,0.63,0.9,2.0
1800.0,2220.0,2220.0,1.0,3.0,90.0,35.0,1.23,3.0,3.0
3500.0,2071.0,2071.0,2.0,2.5,100.0,27.0,0.59,0.9,2.0
3000.0,1818.0,1818.0,2.0,2.75,100.0,28.0,0.61,0.9,2.0
2375.0,1680.0,1104.0,1.0,2.0,95.0,26.0,0.71,0.9,2.0
2575.0,3315.0,2210.0,2.0,2.0,103.0,51.0,1.29,1.25,2.0
2500.0,3520.0,3520.0,1.0,2.0,100.0,80.0,1.41,1.1,2.0
2500.0,2200.0,2200.0,1.0,2.0,100.0,55.0,0.88,3.44,4.8
2500.0,972.0,972.0,1.0,2.0,100.0,30.0,0.39,0.9,2.0
2500.0,1752.0,1752.0,1.0,2.0,100.0,42.0,0.7,0.9,2.0
5600.0,1556.0,1556.0,2.0,2.5,112.0,30.0,0.28,1.25,2.0
1800.0,1782.0,1296.0,1.0,2.0,100.0,36.0,0.99,0.9,2.0
2212.0,1723.0,1234.0,1.0,2.0,85.08,35.0,0.78,2.0,2.0
2057.0,1690.0,1690.0,1.0,3.0,114.25,35.0,0.82,1.25,2.0
20300.0,77000.0,75000.0,1.0,5.0,100.0,100.0,3.79,6.02,6.5
2500.0,2126.0,2126.0,1.0,2.75,100.0,40.0,0.85,0.9,2.0
2860.0,2880.0,2880.0,2.0,2.0,114.42,72.0,1.01,1.25,2.0
3660.0,1464.0,1464.0,1.0,2.5,110.08,40.0,0.4,0.6,1.0
3125.0,2358.0,1764.0,1.0,2.5,125.0,36.0,0.75,0.9,2.0
4325.0,1554.0,1554.0,2.0,2.5,100.0,31.0,0.36,0.6,1.0
1800.0,1260.0,1260.0,1.0,2.0,100.25,35.0,0.7,0.9,2.0
2777.0,7704.0,7704.0,1.0,4.0,70.0,59.0,2.77,3.44,4.8
3618.0,2624.0,2624.0,1.0,3.0,125.0,48.0,0.73,0.9,2.0
5000.0,1800.0,1000.0,1.0,1.5,100.0,36.0,0.36,0.6,1.0
1800.0,1224.0,1224.0,1.0,2.0,100.0,34.0,0.68,0.9,2.0
2549.0,1486.0,1486.0,1.0,2.0,103.0,50.0,0.58,1.25,2.0
2500.0,1613.0,922.0,1.0,1.0,100.0,45.0,0.65,0.9,2.0
3605.0,12360.0,12360.0,1.0,4.0,103.0,86.0,3.43,1.25,2.0
16250.0,64300.0,64300.0,1.0,6.0,130.0,109.0,3.96,3.44,4.8
2800.0,2450.0,2450.0,1.0,2.0,100.0,63.0,0.88,2.43,4.8
2000.0,2868.0,2868.0,1.0,3.0,100.0,47.5,1.43,3.44,4.8
1916.0,2015.0,1400.0,1.0,2.0,95.0,35.0,1.05,0.9,2.0
4181.0,2860.0,2860.0,2.0,3.0,111.5,51.0,0.68,0.6,1.0
11600.0,4240.0,4240.0,1.0,2.5,145.0,20.0,0.37,0.5,1.0
2514.0,3447.0,2298.0,1.0,2.0,115.58,58.5,1.37,1.25,2.0
2000.0,3150.0,3150.0,1.0,3.0,100.0,55.0,1.58,2.43,4.8
1840.0,2860.0,2860.0,1.0,3.0,92.0,51.0,1.55,2.43,4.8
2500.0,1180.0,1180.0,1.0,2.0,100.0,35.5,0.47,0.9,2.0
6563.0,1360.0,1360.0,1.0,2.0,142.67,34.0,0.21,0.9,2.0
1704.0,3387.0,2258.0,1.0,2.0,80.0,49.1,1.99,3.44,4.8
5025.0,2024.0,1012.0,1.0,2.0,100.5,34.0,0.4,2.43,4.8
2244.0,3666.0,3666.0,1.0,3.0,84.42,47.0,1.63,2.0,2.0
2500.0,3280.0,3280.0,1.0,2.0,100.0,80.0,1.31,2.43,4.8
2442.0,1848.0,1472.0,1.0,2.0,100.0,36.0,0.76,2.43,4.8
2040.0,1944.0,1296.0,1.0,2.0,90.0,36.0,0.95,0.6,1.0
2237.0,2314.0,2314.0,1.0,3.0,108.25,43.0,1.03,1.25,2.0
2000.0,2750.0,2000.0,1.0,2.0,100.0,50.0,1.38,2.43,4.8
13790.0,57918.0,57918.0,1.0,6.0,95.0,95.0,4.2,6.02,6.5
2133.0,2310.0,2310.0,1.0,2.0,100.0,55.0,1.08,2.43,4.8
2500.0,3685.0,2680.0,2.0,2.0,100.0,65.0,1.47,1.25,2.0
2500.0,1850.0,1850.0,1.0,1.5,100.0,49.0,0.74,0.9,2.0
2000.0,2325.0,2325.0,1.0,3.0,100.0,38.5,1.16,1.25,2.0
1940.0,2860.0,2860.0,1.0,3.0,97.0,51.0,1.47,2.43,4.8
3000.0,11200.0,8200.0,1.0,5.0,100.33,95.0,3.73,2.43,4.8
1900.0,2695.0,1960.0,1.0,2.0,95.0,49.0,1.42,0.9,2.0
2500.0,684.0,684.0,1.0,1.0,100.0,56.0,0.27,0.9,2.0
1925.0,1330.0,1330.0,1.0,2.0,100.0,35.0,0.69,1.25,2.0
5000.0,2376.0,1188.0,1.0,1.0,100.0,40.0,0.48,0.9,2.0
3170.0,4300.0,2150.0,2.0,2.0,60.42,43.0,1.36,3.44,4.8
2188.0,1296.0,1296.0,2.0,2.0,109.42,40.0,0.59,0.9,2.0
2500.0,1408.0,1024.0,1.0,2.0,100.0,35.0,0.56,0.9,2.0
2500.0,1167.0,1167.0,1.0,1.75,100.0,38.0,0.47,0.9,2.0
2500.0,2754.0,2754.0,1.0,3.0,100.0,53.5,1.1,0.9,2.0
5722.0,1898.0,1898.0,2.0,2.5,114.25,30.0,0.33,0.9,2.0
1667.0,2400.0,1600.0,1.0,2.0,100.0,50.0,1.44,2.43,4.8
2745.0,2200.0,1800.0,2.0,2.0,91.5,45.0,0.8,0.6,1.0
2500.0,1248.0,1248.0,2.0,2.0,100.0,34.0,0.5,0.9,2.0
2850.0,1280.0,1280.0,2.0,2.5,95.0,36.0,0.45,0.9,2.0
5604.0,2412.0,1340.0,1.0,1.5,112.08,42.0,0.43,0.5,1.0
2500.0,1695.0,930.0,1.0,1.0,100.0,46.0,0.68,0.9,2.0
1710.0,1782.0,1782.0,1.0,3.0,95.0,33.0,1.04,1.25,2.0
7432.0,1200.0,1200.0,2.0,1.5,212.33,40.0,0.16,0.6,1.0
1516.0,2472.0,2472.0,2.0,3.0,44.25,40.0,1.63,3.44,4.8
2500.0,2296.0,2296.0,1.0,2.0,100.0,55.0,0.92,1.35,2.0
3990.0,2276.0,2276.0,2.0,2.0,116.25,38.0,0.57,2.43,4.8
2879.0,1440.0,1440.0,1.0,2.0,105.0,37.0,0.5,1.1,2.0
12850.0,55920.0,51545.0,1.0,6.0,90.75,126.0,4.35,3.44,4.8
8025.0,1125.0,1125.0,1.0,1.5,220.33,50.0,0.14,0.6,1.0
1634.0,2520.0,2520.0,1.0,3.0,74.25,43.0,1.54,2.43,4.8
1820.0,1080.0,1080.0,1.0,2.5,61.17,30.0,0.59,3.44,4.8
2493.0,1188.0,1188.0,1.0,2.0,88.0,33.0,0.48,0.6,1.0
2125.0,3228.0,1634.0,2.0,2.0,85.0,40.0,1.52,1.35,2.0
5087.0,10534.0,10534.0,2.0,4.0,105.5,50.0,2.07,2.43,4.8
2042.0,3186.0,3186.0,1.0,3.0,100.0,51.98,1.56,1.25,2.0
1924.0,2700.0,2700.0,1.0,3.0,95.0,55.0,1.4,0.9,2.0
1717.0,1404.0,1404.0,2.0,2.0,100.0,45.0,0.82,2.43,4.8
2513.0,972.0,972.0,1.0,1.0,100.5,52.0,0.39,0.9,2.0
2500.0,1748.0,1748.0,2.0,2.0,100.0,42.0,0.7,0.9,2.0
3845.0,2475.0,1980.0,1.0,2.0,103.0,43.0,0.64,0.6,1.0
2202.0,1998.0,1998.0,1.0,2.0,83.0,35.0,0.91,0.9,2.0
1794.0,1824.0,1824.0,1.0,2.0,39.12,24.1,1.02,1.25,2.0
5000.0,1030.0,1030.0,1.0,2.5,125.0,22.0,0.21,0.9,2.0
1897.0,1504.0,1504.0,1.0,2.0,94.86,40.0,0.79,2.43,4.8
1924.0,2860.0,2860.0,1.0,3.0,95.0,51.0,1.49,1.25,2.0
1800.0,1714.0,1188.0,1.0,2.0,100.0,33.0,0.95,1.25,2.0
12230.0,54900.0,54900.0,1.0,5.0,100.0,90.0,4.49,3.0,3.0
18400.0,10500.0,2000.0,3.0,2.0,249.0,25.0,0.57,0.6,1.0
2860.0,2146.0,2146.0,1.0,2.0,114.42,52.0,0.75,1.1,2.0
3320.0,3400.0,3400.0,1.0,3.0,84.83,48.0,1.02,0.9,2.0
1520.0,1536.0,1024.0,1.0,2.0,95.0,32.0,1.01,0.9,2.0
2500.0,3600.0,2412.0,1.0,3.0,100.0,48.0,1.44,0.6,1.0
2000.0,3126.0,3126.0,1.0,3.0,100.0,55.0,1.56,3.44,4.8
6965.0,3397.0,3397.0,2.0,2.0,116.08,35.0,0.49,0.5,1.0
8133.0,1139.0,1139.0,2.0,1.0,100.0,48.0,0.14,0.9,2.0
2644.0,1188.0,1188.0,1.0,2.0,150.13,33.0,0.45,3.44,4.8
3304.0,2755.0,2755.0,1.0,2.75,73.42,51.0,0.83,3.44,4.8
2860.0,3360.0,3360.0,2.0,2.0,114.42,80.0,1.17,1.1,2.0
2500.0,2035.0,1480.0,1.0,2.0,100.0,37.0,0.81,0.9,2.0
2500.0,3400.0,2220.0,1.0,2.0,100.0,52.0,1.36,1.25,2.0
1782.0,1980.0,1980.0,1.0,3.0,65.42,33.0,1.11,0.9,2.0
3500.0,791.0,791.0,2.0,1.67,100.0,29.0,0.23,0.9,2.0
2009.0,2400.0,1600.0,1.0,2.0,100.44,40.0,1.19,0.9,2.0
2186.0,3444.0,3444.0,1.0,3.0,105.26,55.26,1.58,1.25,2.0
2300.0,1866.0,933.0,2.0,1.0,91.58,66.0,0.81,0.6,1.0
2507.0,2761.0,2156.0,1.0,2.0,101.67,52.0,1.1,0.6,1.0
2650.0,2180.0,2180.0,2.0,2.0,106.0,50.0,0.82,1.25,2.0
2500.0,1701.0,1701.0,1.0,2.5,100.0,25.0,0.68,0.9,2.0
2205.0,1764.0,1764.0,1.0,2.0,105.0,47.5,0.8,0.6,1.0
3237.0,2640.0,2640.0,1.0,2.0,104.24,59.9,0.82,0.6,1.0
2250.0,1200.0,1200.0,2.0,2.0,90.0,35.0,0.53,0.6,1.0
3636.0,2028.0,2028.0,1.0,2.0,145.42,40.0,0.56,2.43,4.8
2375.0,1870.0,1870.0,1.0,2.0,95.0,48.0,0.79,0.9,2.0
3475.0,2156.0,2156.0,1.0,2.0,104.0,49.5,0.62,0.6,1.0
2472.0,2540.0,2540.0,1.0,2.0,103.0,65.0,1.03,1.25,2.0
4813.0,4980.0,4980.0,2.0,2.0,125.0,70.0,1.03,1.25,2.0
2500.0,1600.0,1600.0,2.0,2.0,100.0,40.0,0.64,0.9,2.0
3098.0,4332.0,4332.0,1.0,3.0,88.56,50.0,1.4,1.25,2.0
5000.0,3100.0,2056.0,1.0,2.0,100.0,46.0,0.62,0.9,2.0
4000.0,2984.0,2984.0,1.0,3.0,100.0,52.0,0.75,0.9,2.0
2592.0,9719.0,9019.0,1.0,5.0,100.0,75.0,3.75,2.43,4.8
3382.0,1704.0,1200.0,1.0,2.0,100.0,36.0,0.5,0.9,2.0
4415.0,2470.0,2470.0,1.0,3.0,176.58,48.42,0.56,0.6,1.0
2500.0,1520.0,1520.0,1.0,2.0,100.0,36.0,0.61,0.9,2.0
5000.0,2808.0,2808.0,1.0,2.0,100.0,39.0,0.56,0.6,1.0
1900.0,1254.0,1254.0,2.0,2.0,100.0,33.0,0.66,2.43,4.8
3498.0,3100.0,3100.0,1.0,3.0,110.67,50.0,0.89,0.9,2.0
3282.0,1340.0,1340.0,2.0,2.5,93.75,28.0,0.41,0.9,2.0
3250.0,3725.0,3195.0,1.0,3.0,100.0,52.0,1.15,0.6,1.0
3325.0,8932.0,8932.0,1.0,4.0,100.0,67.0,2.69,3.44,4.8
6242.0,2760.0,1840.0,3.0,2.0,100.0,46.0,0.44,0.9,2.0
3555.0,1056.0,1056.0,2.0,2.0,95.0,30.0,0.3,0.9,2.0
1650.0,2688.0,2688.0,1.0,2.0,100.0,60.0,1.63,3.44,4.8
2228.0,2954.0,2954.0,1.0,3.0,90.0,47.0,1.33,3.44,4.8
1942.0,1632.0,1088.0,1.0,2.0,100.0,34.0,0.84,0.9,2.0
10282.0,3010.0,3010.0,2.0,2.0,136.33,40.0,0.29,0.6,1.0
2033.0,2380.0,1586.0,1.0,2.0,100.0,39.0,1.17,2.43,4.8
2375.0,3276.0,3276.0,1.0,3.0,95.0,52.0,1.38,0.9,2.0
1854.0,1836.0,1224.0,1.0,2.0,103.0,34.0,0.99,1.25,2.0
2700.0,1912.0,1912.0,1.0,2.0,109.5,46.0,0.71,0.9,2.0
2135.0,2250.0,1125.0,1.0,2.0,61.0,45.0,1.05,0.6,1.0
3625.0,3618.0,3324.0,1.0,3.0,145.0,46.0,1.0,2.43,4.8
7200.0,2263.0,2263.0,1.0,2.75,65.17,35.0,0.31,0.9,2.0
2160.0,2696.0,2696.0,1.0,3.0,97.58,43.33,1.25,0.9,2.0
5150.0,1469.0,1469.0,2.0,2.5,103.0,28.0,0.29,1.25,2.0
17784.0,86000.0,86000.0,1.0,6.0,100.0,75.0,4.84,2.43,4.8
2040.0,1938.0,1938.0,1.0,2.0,81.33,45.0,0.95,3.44,4.8
2009.0,2270.0,2270.0,1.0,3.0,101.46,41.5,1.13,0.9,2.0
6271.0,1520.0,1520.0,1.0,2.0,125.0,30.0,0.24,1.1,2.0
5530.0,1738.0,1738.0,3.0,2.0,105.0,30.0,0.31,0.6,1.0
2784.0,3182.0,3182.0,1.0,3.0,100.0,53.5,1.14,1.25,2.0
5000.0,1838.0,1838.0,2.0,2.5,100.01,29.0,0.37,0.6,1.0
2575.0,2330.0,2330.0,1.0,2.0,103.0,54.0,0.9,1.25,2.0
2455.0,1998.0,1998.0,1.0,3.0,85.17,37.0,0.81,0.9,2.0
2500.0,2680.0,1560.0,2.0,2.0,100.0,44.33,1.07,1.1,2.0
3500.0,3675.0,2394.0,1.0,2.0,100.0,57.5,1.05,3.44,4.8
2002.0,2160.0,2160.0,2.0,2.0,77.47,45.0,1.08,3.44,4.8
1042.0,852.0,852.0,1.0,1.5,18.75,34.0,0.82,0.9,2.0
2649.0,1200.0,1200.0,1.0,2.0,42.12,70.0,0.45,0.9,2.0
2339.0,3093.0,2250.0,1.0,2.0,70.0,49.0,1.32,1.25,2.0
4155.0,3060.0,3060.0,2.0,2.5,92.0,55.0,0.74,0.9,2.0
3500.0,2100.0,2100.0,1.0,2.5,100.0,40.0,0.6,0.9,2.0
2500.0,3321.0,3321.0,1.0,2.0,100.0,81.0,1.33,1.1,2.0
2500.0,1800.0,1800.0,1.0,2.5,100.0,40.0,0.72,0.9,2.0
2725.0,1800.0,1440.0,1.0,2.0,109.0,36.0,0.66,0.9,2.0
2520.0,2325.0,2325.0,1.0,3.0,90.0,38.75,0.92,1.25,2.0
2500.0,1360.0,1360.0,2.0,2.0,100.0,30.0,0.54,1.25,2.0
8358.0,24930.0,24930.0,1.0,5.0,167.17,125.0,2.98,2.43,4.8
2771.0,1653.0,1653.0,2.0,2.0,95.0,47.0,0.6,0.9,2.0
15000.0,2595.0,2595.0,2.0,3.0,150.0,32.0,0.17,1.1,2.0
2400.0,2772.0,2772.0,1.0,3.0,100.0,45.0,1.16,3.44,4.8
3000.0,2443.0,1485.0,1.0,1.75,100.0,49.0,0.81,0.9,2.0
2644.0,2688.0,1744.0,2.0,2.0,109.42,44.0,1.02,0.9,2.0
2500.0,3288.0,2208.0,1.0,2.0,100.0,50.0,1.32,1.25,2.0
7638.0,3184.0,3184.0,3.0,2.75,114.25,35.0,0.42,1.25,2.0
1350.0,5240.0,4070.0,1.0,4.5,87.33,70.0,3.88,0.6,1.0
2222.0,3413.0,3413.0,1.0,3.0,88.0,55.0,1.54,1.35,2.0
2500.0,3264.0,2256.0,1.0,2.0,100.0,45.0,1.31,1.25,2.0
5000.0,1256.0,1256.0,1.0,1.5,100.0,32.0,0.25,0.6,1.0
1858.0,4520.0,4520.0,1.0,4.0,100.0,67.0,2.43,2.43,4.8
3080.0,10100.0,10100.0,1.0,4.0,79.99,52.5,3.28,2.43,4.8
3887.0,13000.0,13000.0,1.0,5.0,89.08,79.5,3.34,3.44,4.8
1710.0,1818.0,1818.0,1.0,3.0,95.0,32.0,1.06,0.9,2.0
13451.0,1799.0,1799.0,2.0,2.5,251.08,30.0,0.13,0.9,2.0
2500.0,2744.0,1996.0,1.0,2.0,100.0,44.0,1.1,2.43,4.8
2677.0,3740.0,3740.0,1.0,2.0,101.33,85.0,1.4,2.43,4.8
2500.0,1854.0,1854.0,2.0,2.5,100.0,38.0,0.74,1.1,2.0
2500.0,1764.0,882.0,1.0,1.0,100.0,42.0,0.71,0.6,1.0
2450.0,2008.0,2008.0,1.0,2.0,101.0,54.0,0.82,0.6,1.0
